0.000228542953577,0.00102911498265,0.00182968701173,0.0026302590408,0.00343083106988,0.00423140309895,0.00503197512803,0.00583254715711,0.00663311918618,0.00743369121526,0.00823426324433,0.00903483527341,0.00983540730248,0.0106359793316,0.0114365513606,0.0122371233897,0.0130376954188,0.0138382674479,0.0146388394769,0.015439411506,0.0162399835351,0.0170405555642,0.0178411275932,0.0186416996223,0.0194422716514,0.0202428436805,0.0210434157095,0.0218439877386,0.0226445597677,0.0234451317968,0.0242457038258,0.0250462758549,0.025846847884,0.0266474199131,0.0274479919421,0.0282485639712,0.0290491360003,0.0298497080294,0.0306502800584,0.0314508520875,0.0322514241166,0.0330519961457,0.0338525681747,0.0346531402038,0.0354537122329,0.036254284262,0.037054856291,0.0378554283201,0.0386560003492,0.0394565723783,0.0402571444074,0.0410577164364,0.0418582884655,0.0426588604946,0.0434594325237,0.0442600045527,0.0450605765818,0.0458611486109,0.04666172064,0.047462292669,0.0482628646981,0.0490634367272,0.0498640087563,0.0506645807853,0.0514651528144,0.0522657248435,0.0530662968726,0.0538668689016,0.0546674409307,0.0554680129598,0.0562685849889,0.0570691570179,0.057869729047,0.0586703010761,0.0594708731052,0.0602714451342,0.0610720171633,0.0618725891924,0.0626731612215,0.0634737332505,0.0642743052796,0.0650748773087,0.0658754493378,0.0666760213668,0.0674765933959,0.068277165425,0.0690777374541,0.0698783094831,0.0706788815122,0.0714794535413,0.0722800255704,0.0730805975994,0.0738811696285,0.0746817416576,0.0754823136867,0.0762828857157,0.0770834577448,0.0778840297739,0.078684601803,0.0794851738321,0.0802857458611,0.0810863178902,0.0818868899193,0.0826874619484,0.0834880339774,0.0842886060065,0.0850891780356,0.0858897500647,0.0866903220937,0.0874908941228,0.0882914661519,0.089092038181,0.08989261021,0.0906931822391,0.0914937542682,0.0922943262973,0.0930948983263,0.0938954703554,0.0946960423845,0.0954966144136,0.0962971864426,0.0970977584717,0.0978983305008,0.0986989025299,0.0994994745589,0.100300046588,0.101100618617,0.101901190646,0.102701762675,0.103502334704,0.104302906733,0.105103478762,0.105904050792,0.106704622821,0.10750519485,0.108305766879,0.109106338908,0.109906910937,0.110707482966,0.111508054995,0.112308627024,0.113109199053,0.113909771082,0.114710343111,0.11551091514,0.11631148717,0.117112059199,0.117912631228,0.118713203257,0.119513775286,0.120314347315,0.121114919344,0.121915491373,0.122716063402,0.123516635431,0.12431720746,0.125117779489,0.125918351518,0.126718923548,0.127519495577,0.128320067606,0.129120639635,0.129921211664,0.130721783693,0.131522355722,0.132322927751,0.13312349978,0.133924071809,0.134724643838,0.135525215867,0.136325787896,0.137126359925,0.137926931955,0.138727503984,0.139528076013,0.140328648042,0.141129220071,0.1419297921,0.142730364129,0.143530936158,0.144331508187,0.145132080216,0.145932652245,0.146733224274,0.147533796303,0.148334368333,0.149134940362,0.149935512391,0.15073608442,0.151536656449,0.152337228478,0.153137800507,0.153938372536,0.154738944565,0.155539516594,0.156340088623,0.157140660652,0.157941232681,0.158741804711,0.15954237674,0.160342948769,0.161143520798,0.161944092827,0.162744664856,0.163545236885,0.164345808914,0.165146380943,0.165946952972,0.166747525001,0.16754809703,0.168348669059,0.169149241089,0.169949813118,0.170750385147,0.171550957176,0.172351529205,0.173152101234,0.173952673263,0.174753245292,0.175553817321,0.17635438935,0.177154961379,0.177955533408,0.178756105437,0.179556677466,0.180357249496,0.181157821525,0.181958393554,0.182758965583,0.183559537612,0.184360109641,0.18516068167,0.185961253699,0.186761825728,0.187562397757,0.188362969786,0.189163541815,0.189964113844,0.190764685874,0.191565257903,0.192365829932,0.193166401961,0.19396697399,0.194767546019,0.195568118048,0.196368690077,0.197169262106,0.197969834135,0.198770406164,0.199570978193,0.200371550222,0.201172122252,0.201972694281,0.20277326631,0.203573838339,0.204374410368,0.205174982397,0.205975554426,0.206776126455,0.207576698484,0.208377270513,0.209177842542,0.209978414571,0.2107789866,0.21157955863,0.212380130659,0.213180702688,0.213981274717,0.214781846746,0.215582418775,0.216382990804,0.217183562833,0.217984134862,0.218784706891,0.21958527892,0.220385850949,0.221186422978,0.221986995007,0.222787567037,0.223588139066,0.224388711095,0.225189283124,0.225989855153,0.226790427182,0.227590999211,0.22839157124,0.229192143269,0.229992715298,0.230793287327,0.231593859356,0.232394431385,0.233195003415,0.233995575444,0.234796147473,0.235596719502,0.236397291531,0.23719786356,0.237998435589,0.238799007618,0.239599579647,0.240400151676,0.241200723705,0.242001295734,0.242801867763,0.243602439793,0.244403011822,0.245203583851,0.24600415588,0.246804727909,0.247605299938,0.248405871967,0.249206443996,0.250007016025,0.250807588054,0.251608160083,0.252408732112,0.253209304141,0.254009876171,0.2548104482,0.255611020229,0.256411592258,0.257212164287,0.258012736316,0.258813308345,0.259613880374,0.260414452403,0.261215024432,0.262015596461,0.26281616849,0.263616740519,0.264417312548,0.265217884578,0.266018456607,0.266819028636,0.267619600665,0.268420172694,0.269220744723,0.270021316752,0.270821888781,0.27162246081,0.272423032839,0.273223604868,0.274024176897,0.274824748926,0.275625320956,0.276425892985,0.277226465014,0.278027037043,0.278827609072,0.279628181101,0.28042875313,0.281229325159,0.282029897188,0.282830469217,0.283631041246,0.284431613275,0.285232185304,0.286032757334,0.286833329363,0.287633901392,0.288434473421,0.28923504545,0.290035617479,0.290836189508,0.291636761537,0.292437333566,0.293237905595,0.294038477624,0.294839049653,0.295639621682,0.296440193712,0.297240765741,0.29804133777,0.298841909799,0.299642481828,0.300443053857,0.301243625886,0.302044197915,0.302844769944,0.303645341973,0.304445914002,0.305246486031,0.30604705806,0.306847630089,0.307648202119,0.308448774148,0.309249346177,0.310049918206,0.310850490235,0.311651062264,0.312451634293,0.313252206322,0.314052778351,0.31485335038,0.315653922409,0.316454494438,0.317255066467,0.318055638497,0.318856210526,0.319656782555,0.320457354584,0.321257926613,0.322058498642,0.322859070671,0.3236596427,0.324460214729,0.325260786758,0.326061358787,0.326861930816,0.327662502845,0.328463074875,0.329263646904,0.330064218933,0.330864790962,0.331665362991,0.33246593502,0.333266507049,0.334067079078,0.334867651107,0.335668223136,0.336468795165,0.337269367194,0.338069939223,0.338870511253,0.339671083282,0.340471655311,0.34127222734,0.342072799369,0.342873371398,0.343673943427,0.344474515456,0.345275087485,0.346075659514,0.346876231543,0.347676803572,0.348477375601,0.34927794763,0.35007851966,0.350879091689,0.351679663718,0.352480235747,0.353280807776,0.354081379805,0.354881951834,0.355682523863,0.356483095892,0.357283667921,0.35808423995,0.358884811979,0.359685384008,0.360485956038,0.361286528067,0.362087100096,0.362887672125,0.363688244154,0.364488816183,0.365289388212,0.366089960241,0.36689053227,0.367691104299,0.368491676328,0.369292248357,0.370092820386,0.370893392416,0.371693964445,0.372494536474,0.373295108503,0.374095680532,0.374896252561,0.37569682459,0.376497396619,0.377297968648,0.378098540677,0.378899112706,0.379699684735,0.380500256764,0.381300828794,0.382101400823,0.382901972852,0.383702544881,0.38450311691,0.385303688939,0.386104260968,0.386904832997,0.387705405026,0.388505977055,0.389306549084,0.390107121113,0.390907693142,0.391708265171,0.392508837201,0.39330940923,0.394109981259,0.394910553288,0.395711125317,0.396511697346,0.397312269375,0.398112841404,0.398913413433,0.399713985462,0.400514557491,0.40131512952,0.402115701549,0.402916273579,0.403716845608,0.404517417637,0.405317989666,0.406118561695,0.406919133724,0.407719705753,0.408520277782,0.409320849811,0.41012142184,0.410921993869,0.411722565898,0.412523137927,0.413323709957,0.414124281986,0.414924854015,0.415725426044,0.416525998073,0.417326570102,0.418127142131,0.41892771416,0.419728286189,0.420528858218,0.421329430247,0.422130002276,0.422930574305,0.423731146335,0.424531718364,0.425332290393,0.426132862422,0.426933434451,0.42773400648,0.428534578509,0.429335150538,0.430135722567,0.430936294596,0.431736866625,0.432537438654,0.433338010683,0.434138582712,0.434939154742,0.435739726771,0.4365402988,0.437340870829,0.438141442858,0.438942014887,0.439742586916,0.440543158945,0.441343730974,0.442144303003,0.442944875032,0.443745447061,0.44454601909,0.44534659112,0.446147163149,0.446947735178,0.447748307207,0.448548879236,0.449349451265,0.450150023294,0.450950595323,0.451751167352,0.452551739381,0.45335231141,0.454152883439,0.454953455468,0.455754027498,0.456554599527,0.457355171556,0.458155743585,0.458956315614,0.459756887643,0.460557459672,0.461358031701,0.46215860373,0.462959175759,0.463759747788,0.464560319817,0.465360891846,0.466161463876,0.466962035905,0.467762607934,0.468563179963,0.469363751992,0.470164324021,0.47096489605,0.471765468079,0.472566040108,0.473366612137,0.474167184166,0.474967756195,0.475768328224,0.476568900253,0.477369472283,0.478170044312,0.478970616341,0.47977118837,0.480571760399,0.481372332428,0.482172904457,0.482973476486,0.483774048515,0.484574620544,0.485375192573,0.486175764602,0.486976336631,0.487776908661,0.48857748069,0.489378052719,0.490178624748,0.490979196777,0.491779768806,0.492580340835,0.493380912864,0.494181484893,0.494982056922,0.495782628951,0.49658320098,0.497383773009,0.498184345039,0.498984917068,0.499785489097,0.500586061126,0.501386633155,0.502187205184,0.502987777213,0.503788349242,0.504588921271,0.5053894933,0.506190065329,0.506990637358,0.507791209387,0.508591781417,0.509392353446,0.510192925475,0.510993497504,0.511794069533,0.512594641562,0.513395213591,0.51419578562,0.514996357649,0.515796929678,0.516597501707,0.517398073736,0.518198645765,0.518999217794,0.519799789824,0.520600361853,0.521400933882,0.522201505911,0.52300207794,0.523802649969,0.524603221998,0.525403794027,0.526204366056,0.527004938085,0.527805510114,0.528606082143,0.529406654172,0.530207226202,0.531007798231,0.53180837026,0.532608942289,0.533409514318,0.534210086347,0.535010658376,0.535811230405,0.536611802434,0.537412374463,0.538212946492,0.539013518521,0.53981409055,0.54061466258,0.541415234609,0.542215806638,0.543016378667,0.543816950696,0.544617522725,0.545418094754,0.546218666783,0.547019238812,0.547819810841,0.54862038287,0.549420954899,0.550221526928,0.551022098958,0.551822670987,0.552623243016,0.553423815045,0.554224387074,0.555024959103,0.555825531132,0.556626103161,0.55742667519,0.558227247219,0.559027819248,0.559828391277,0.560628963306,0.561429535336,0.562230107365,0.563030679394,0.563831251423,0.564631823452,0.565432395481,0.56623296751,0.567033539539,0.567834111568,0.568634683597,0.569435255626,0.570235827655,0.571036399684,0.571836971713,0.572637543743,0.573438115772,0.574238687801,0.57503925983,0.575839831859,0.576640403888,0.577440975917,0.578241547946,0.579042119975,0.579842692004,0.580643264033,0.581443836062,0.582244408091,0.583044980121,0.58384555215,0.584646124179,0.585446696208,0.586247268237,0.587047840266,0.587848412295,0.588648984324,0.589449556353,0.590250128382,0.591050700411,0.59185127244,0.592651844469,0.593452416499,0.594252988528,0.595053560557,0.595854132586,0.596654704615,0.597455276644,0.598255848673,0.599056420702,0.599856992731,0.60065756476,0.601458136789,0.602258708818,0.603059280847,0.603859852877,0.604660424906,0.605460996935,0.606261568964,0.607062140993,0.607862713022,0.608663285051,0.60946385708,0.610264429109,0.611065001138,0.611865573167,0.612666145196,0.613466717225,0.614267289254,0.615067861284,0.615868433313,0.616669005342,0.617469577371,0.6182701494,0.619070721429,0.619871293458,0.620671865487,0.621472437516,0.622273009545,0.623073581574,0.623874153603,0.624674725632,0.625475297662,0.626275869691,0.62707644172,0.627877013749,0.628677585778,0.629478157807,0.630278729836,0.631079301865,0.631879873894,0.632680445923,0.633481017952,0.634281589981,0.63508216201,0.63588273404,0.636683306069,0.637483878098,0.638284450127,0.639085022156,0.639885594185,0.640686166214,0.641486738243,0.642287310272,0.643087882301,0.64388845433,0.644689026359,0.645489598388,0.646290170418,0.647090742447,0.647891314476,0.648691886505,0.649492458534,0.650293030563,0.651093602592,0.651894174621,0.65269474665,0.653495318679,0.654295890708,0.655096462737,0.655897034766,0.656697606795,0.657498178825,0.658298750854,0.659099322883,0.659899894912,0.660700466941,0.66150103897,0.662301610999,0.663102183028,0.663902755057,0.664703327086,0.665503899115,0.666304471144,0.667105043173,0.667905615203,0.668706187232,0.669506759261,0.67030733129,0.671107903319,0.671908475348,0.672709047377,0.673509619406,0.674310191435,0.675110763464,0.675911335493,0.676711907522,0.677512479551,0.678313051581,0.67911362361,0.679914195639,0.680714767668,0.681515339697,0.682315911726,0.683116483755,0.683917055784,0.684717627813,0.685518199842,0.686318771871,0.6871193439,0.687919915929,0.688720487959,0.689521059988,0.690321632017,0.691122204046,0.691922776075,0.692723348104,0.693523920133,0.694324492162,0.695125064191,0.69592563622,0.696726208249,0.697526780278,0.698327352307,0.699127924336,0.699928496366,0.700729068395,0.701529640424,0.702330212453,0.703130784482,0.703931356511,0.70473192854,0.705532500569,0.706333072598,0.707133644627,0.707934216656,0.708734788685,0.709535360714,0.710335932744,0.711136504773,0.711937076802,0.712737648831,0.71353822086,0.714338792889,0.715139364918,0.715939936947,0.716740508976,0.717541081005,0.718341653034,0.719142225063,0.719942797092,0.720743369122,0.721543941151,0.72234451318,0.723145085209,0.723945657238,0.724746229267,0.725546801296,0.726347373325,0.727147945354,0.727948517383,0.728749089412,0.729549661441,0.73035023347,0.7311508055,0.731951377529,0.732751949558,0.733552521587,0.734353093616,0.735153665645,0.735954237674,0.736754809703,0.737555381732,0.738355953761,0.73915652579,0.739957097819,0.740757669848,0.741558241877,0.742358813907,0.743159385936,0.743959957965,0.744760529994,0.745561102023,0.746361674052,0.747162246081,0.74796281811,0.748763390139,0.749563962168,0.750364534197,0.751165106226,0.751965678255,0.752766250285,0.753566822314,0.754367394343,0.755167966372,0.755968538401,0.75676911043,0.757569682459,0.758370254488,0.759170826517,0.759971398546,0.760771970575,0.761572542604,0.762373114633,0.763173686663,0.763974258692,0.764774830721,0.76557540275,0.766375974779,0.767176546808,0.767977118837,0.768777690866,0.769578262895,0.770378834924,0.771179406953,0.771979978982,0.772780551011,0.773581123041,0.77438169507,0.775182267099,0.775982839128,0.776783411157,0.777583983186,0.778384555215,0.779185127244,0.779985699273,0.780786271302,0.781586843331,0.78238741536,0.783187987389,0.783988559418,0.784789131448,0.785589703477,0.786390275506,0.787190847535,0.787991419564,0.788791991593,0.789592563622,0.790393135651,0.79119370768,0.791994279709,0.792794851738,0.793595423767,0.794395995796,0.795196567826,0.795997139855,0.796797711884,0.797598283913,0.798398855942,0.799199427971,0.8
