S0
S0R0S1
S0R0S1R1S0
S0R0S1R1S0R0S1
S0R0S1R1S0R0S1R1S0
S0R0S1R1S0R0S1R1S0R0S1
S0R0S1R1S0R0S1R1S0R0S1R1S0
S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1
S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0
S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1
S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0
S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1
S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0
S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1
S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0
S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1
S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0
S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1
S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0
S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1
S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0
S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1
S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0
S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1
S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0
S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1R1S0R0S1
